Id,Firstname,Surname,Born,Born country,Gender,Year,Category,Motivation
383,Peyton,Rous,1879-10-05,USA,male,1966,Medicine,"""for his discovery of tumour-inducing viruses"""
382,Jacques,Monod,1910-02-09,France,male,1965,Medicine,"""for their discoveries concerning genetic control of enzyme and virus synthesis"""
381,André,Lwoff,1902-05-08,France,male,1965,Medicine,"""for their discoveries concerning genetic control of enzyme and virus synthesis"""
380,François,Jacob,1920-06-17,France,male,1965,Medicine,"""for their discoveries concerning genetic control of enzyme and virus synthesis"""
379,Feodor,Lynen,1911-04-06,Germany,male,1964,Medicine,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism"""
378,Konrad,Bloch,1912-01-21,Germany (now Poland),male,1964,Medicine,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism"""
377,Andrew,Huxley,1917-11-22,United Kingdom,male,1963,Medicine,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane"""
376,Alan,Hodgkin,1914-02-05,United Kingdom,male,1963,Medicine,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane"""
375,Sir John,Eccles,1903-01-27,Australia,male,1963,Medicine,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane"""
374,Maurice,Wilkins,1916-12-15,New Zealand,male,1962,Medicine,"""for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material"""
373,James,Watson,1928-04-06,USA,male,1962,Medicine,"""for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material"""
372,Francis,Crick,1916-06-08,United Kingdom,male,1962,Medicine,"""for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material"""
371,Georg,von Békésy,1899-06-03,Hungary,male,1961,Medicine,"""for his discoveries of the physical mechanism of stimulation within the cochlea"""
370,Peter,Medawar,1915-02-28,Brazil,male,1960,Medicine,"""for discovery of acquired immunological tolerance"""
369,Sir Frank Macfarlane,Burnet,1899-09-03,Australia,male,1960,Medicine,"""for discovery of acquired immunological tolerance"""
368,Arthur,Kornberg,1918-03-03,USA,male,1959,Medicine,"""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid"""
367,Severo,Ochoa,1905-09-24,Spain,male,1959,Medicine,"""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid"""
366,Joshua,Lederberg,1925-05-23,USA,male,1958,Medicine,"""for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria"""
365,Edward,Tatum,1909-12-14,USA,male,1958,Medicine,"""for their discovery that genes act by regulating definite chemical events"""
364,George,Beadle,1903-10-22,USA,male,1958,Medicine,"""for their discovery that genes act by regulating definite chemical events"""
363,Daniel,Bovet,1907-03-23,Switzerland,male,1957,Medicine,"""for his discoveries relating to synthetic compounds that inhibit the action of certain body substances and especially their action on the vascular system and the skeletal muscles"""
362,Dickinson W.,Richards,1895-10-30,USA,male,1956,Medicine,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system"""
361,Werner,Forssmann,1904-08-29,Germany,male,1956,Medicine,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system"""
360,André F.,Cournand,1895-09-24,France,male,1956,Medicine,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system"""
359,Hugo,Theorell,1903-07-06,Sweden,male,1955,Medicine,"""for his discoveries concerning the nature and mode of action of oxidation enzymes"""
358,Frederick C.,Robbins,1916-08-25,USA,male,1954,Medicine,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue"""
357,Thomas H.,Weller,1915-06-15,USA,male,1954,Medicine,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue"""
356,John F.,Enders,1897-02-10,USA,male,1954,Medicine,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue"""
355,Fritz,Lipmann,1899-06-12,Germany (now Russia),male,1953,Medicine,"""for his discovery of co-enzyme A and its importance for intermediary metabolism"""
354,Hans,Krebs,1900-08-25,Germany,male,1953,Medicine,"""for his discovery of the citric acid cycle"""
353,Selman A.,Waksman,1888-07-22,Russian Empire (now Ukraine),male,1952,Medicine,"""for his discovery of streptomycin the first antibiotic effective against tuberculosis"""
352,Max,Theiler,1899-01-30,South Africa,male,1951,Medicine,"""for his discoveries concerning yellow fever and how to combat it"""
351,Philip S.,Hench,1896-02-28,USA,male,1950,Medicine,"""for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects"""
350,Tadeus,Reichstein,1897-07-20,Poland,male,1950,Medicine,"""for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects"""
349,Edward C.,Kendall,1886-03-08,USA,male,1950,Medicine,"""for their discoveries relating to the hormones of the adrenal cortex their structure and biological effects"""
348,Egas,Moniz,1874-11-29,Portugal,male,1949,Medicine,"""for his discovery of the therapeutic value of leucotomy in certain psychoses"""
347,Walter,Hess,1881-03-17,Switzerland,male,1949,Medicine,"""for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs"""
346,Paul,Müller,1899-01-12,Switzerland,male,1948,Medicine,"""for his discovery of the high efficiency of DDT as a contact poison against several arthropods"""
345,Bernardo,Houssay,1887-04-10,Argentina,male,1947,Medicine,"""for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar"""
344,Gerty,Cori,1896-08-15,Austria-Hungary (now Czech Republic),female,1947,Medicine,"""for their discovery of the course of the catalytic conversion of glycogen"""
343,Carl,Cori,1896-12-05,Austria-Hungary (now Czech Republic),male,1947,Medicine,"""for their discovery of the course of the catalytic conversion of glycogen"""
342,Hermann J.,Muller,1890-12-21,USA,male,1946,Medicine,"""for the discovery of the production of mutations by means of X-ray irradiation"""
341,Sir Howard,Florey,1898-09-24,Australia,male,1945,Medicine,"""for the discovery of penicillin and its curative effect in various infectious diseases"""
340,Ernst B.,Chain,1906-06-19,Germany,male,1945,Medicine,"""for the discovery of penicillin and its curative effect in various infectious diseases"""
339,Sir Alexander,Fleming,1881-08-06,Scotland,male,1945,Medicine,"""for the discovery of penicillin and its curative effect in various infectious diseases"""
338,Herbert S.,Gasser,1888-07-05,USA,male,1944,Medicine,"""for their discoveries relating to the highly differentiated functions of single nerve fibres"""
337,Joseph,Erlanger,1874-01-05,USA,male,1944,Medicine,"""for their discoveries relating to the highly differentiated functions of single nerve fibres"""
336,Edward A.,Doisy,1893-11-13,USA,male,1943,Medicine,"""for his discovery of the chemical nature of vitamin K"""
335,Henrik,Dam,1895-02-21,Denmark,male,1943,Medicine,"""for his discovery of vitamin K"""
334,Gerhard,Domagk,1895-10-30,Germany (now Poland),male,1939,Medicine,"""for the discovery of the antibacterial effects of prontosil"""
333,Corneille,Heymans,1892-03-28,Belgium,male,1938,Medicine,"""for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration"""
332,Albert,Szent-Györgyi,1893-09-16,Austria-Hungary (now Hungary),male,1937,Medicine,"""for his discoveries in connection with the biological combustion processes with special reference to vitamin C and the catalysis of fumaric acid"""
331,Otto,Loewi,1873-06-03,Germany,male,1936,Medicine,"""for their discoveries relating to chemical transmission of nerve impulses"""
330,Sir Henry,Dale,1875-06-09,United Kingdom,male,1936,Medicine,"""for their discoveries relating to chemical transmission of nerve impulses"""
329,Hans,Spemann,1869-06-27,Württemberg (now Germany),male,1935,Medicine,"""for his discovery of the organizer effect in embryonic development"""
328,William P.,Murphy,1892-02-06,USA,male,1934,Medicine,"""for their discoveries concerning liver therapy in cases of anaemia"""
327,George R.,Minot,1885-12-02,USA,male,1934,Medicine,"""for their discoveries concerning liver therapy in cases of anaemia"""
326,George H.,Whipple,1878-08-28,USA,male,1934,Medicine,"""for their discoveries concerning liver therapy in cases of anaemia"""
325,Thomas H.,Morgan,1866-09-25,USA,male,1933,Medicine,"""for his discoveries concerning the role played by the chromosome in heredity"""
324,Edgar,Adrian,1889-11-30,United Kingdom,male,1932,Medicine,"""for their discoveries regarding the functions of neurons"""
323,Sir Charles,Sherrington,1857-11-27,United Kingdom,male,1932,Medicine,"""for their discoveries regarding the functions of neurons"""
322,Otto,Warburg,1883-10-08,Germany,male,1931,Medicine,"""for his discovery of the nature and mode of action of the respiratory enzyme"""
321,Karl,Landsteiner,1868-06-14,Austrian Empire (now Austria),male,1930,Medicine,"""for his discovery of human blood groups"""
320,Sir Frederick,Hopkins,1861-06-20,United Kingdom,male,1929,Medicine,"""for his discovery of the growth-stimulating vitamins"""
319,Christiaan,Eijkman,1858-08-11,the Netherlands,male,1929,Medicine,"""for his discovery of the antineuritic vitamin"""
318,Charles,Nicolle,1866-09-21,France,male,1928,Medicine,"""for his work on typhus"""
317,Julius,Wagner-Jauregg,1857-03-07,Austria,male,1927,Medicine,"""for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica"""
316,Johannes,Fibiger,1867-04-23,Denmark,male,1926,Medicine,"""for his discovery of the Spiroptera carcinoma"""
315,Willem,Einthoven,1860-05-21,Java Dutch East Indies (now Indonesia),male,1924,Medicine,"""for his discovery of the mechanism of the electrocardiogram"""
314,John,Macleod,1876-09-06,Scotland,male,1923,Medicine,"""for the discovery of insulin"""
313,Frederick G.,Banting,1891-11-14,Canada,male,1923,Medicine,"""for the discovery of insulin"""
312,Otto,Meyerhof,1884-04-12,Germany,male,1922,Medicine,"""for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle"""
311,Archibald V.,Hill,1886-09-26,United Kingdom,male,1922,Medicine,"""for his discovery relating to the production of heat in the muscle"""
310,August,Krogh,1874-11-15,Denmark,male,1920,Medicine,"""for his discovery of the capillary motor regulating mechanism"""
309,Jules,Bordet,1870-06-13,Belgium,male,1919,Medicine,"""for his discoveries relating to immunity"""
308,Robert,Bárány,1876-04-22,Austria,male,1914,Medicine,"""for his work on the physiology and pathology of the vestibular apparatus"""
307,Charles,Richet,1850-08-26,France,male,1913,Medicine,"""in recognition of his work on anaphylaxis"""
306,Alexis,Carrel,1873-06-28,France,male,1912,Medicine,"""in recognition of his work on vascular suture and the transplantation of blood vessels and organs"""
305,Allvar,Gullstrand,1862-06-05,Sweden,male,1911,Medicine,"""for his work on the dioptrics of the eye"""
304,Albrecht,Kossel,1853-09-16,Mecklenburg (now Germany),male,1910,Medicine,"""in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins including the nucleic substances"""
303,Theodor,Kocher,1841-08-25,Switzerland,male,1909,Medicine,"""for his work on the physiology pathology and surgery of the thyroid gland"""
302,Paul,Ehrlich,1854-03-14,Prussia (now Poland),male,1908,Medicine,"""in recognition of their work on immunity"""
301,Ilya,Mechnikov,1845-05-15,Russian Empire (now Ukraine),male,1908,Medicine,"""in recognition of their work on immunity"""
300,Alphonse,Laveran,1845-06-18,France,male,1907,Medicine,"""in recognition of his work on the role played by protozoa in causing diseases"""
299,Santiago,Ramón y Cajal,1852-05-01,Spain,male,1906,Medicine,"""in recognition of their work on the structure of the nervous system"""
298,Camillo,Golgi,1843-07-07,Italy,male,1906,Medicine,"""in recognition of their work on the structure of the nervous system"""
297,Robert,Koch,1843-12-11,Germany,male,1905,Medicine,"""for his investigations and discoveries in relation to tuberculosis"""
296,Ivan,Pavlov,1849-09-14,Russia,male,1904,Medicine,"""in recognition of his work on the physiology of digestion through which knowledge on vital aspects of the subject has been transformed and enlarged"""
295,Niels Ryberg,Finsen,1860-12-15,Faroe Islands (Denmark),male,1903,Medicine,"""in recognition of his contribution to the treatment of diseases especially lupus vulgaris with concentrated light radiation whereby he has opened a new avenue for medical science"""
294,Ronald,Ross,1857-05-13,India,male,1902,Medicine,"""for his work on malaria by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it"""
293,Emil,von Behring,1854-03-15,Prussia (now Poland),male,1901,Medicine,"""for his work on serum therapy especially its application against diphtheria by which he has opened a new road in the domain of medical science and thereby placed in the hands of the physician a victorious weapon against illness and deaths"""
292,Ahmed,Zewail,1946-02-26,Egypt,male,1999,Chemistry,"""for his studies of the transition states of chemical reactions using femtosecond spectroscopy"""
291,John,Pople,1925-10-31,United Kingdom,male,1998,Chemistry,"""for his development of computational methods in quantum chemistry"""
290,Walter,Kohn,1923-03-09,Austria,male,1998,Chemistry,"""for his development of the density-functional theory"""
289,Jens C.,Skou,1918-10-08,Denmark,male,1997,Chemistry,"""for the first discovery of an ion-transporting enzyme Na+ K+ -ATPase"""
288,John E.,Walker,1941-01-07,United Kingdom,male,1997,Chemistry,"""for their elucidation of the enzymatic mechanism underlying the synthesis of adenosine triphosphate (ATP)"""
287,Paul D.,Boyer,1918-07-31,USA,male,1997,Chemistry,"""for their elucidation of the enzymatic mechanism underlying the synthesis of adenosine triphosphate (ATP)"""
286,Richard E.,Smalley,1943-06-06,USA,male,1996,Chemistry,"""for their discovery of fullerenes"""
285,Sir Harold,Kroto,1939-10-07,United Kingdom,male,1996,Chemistry,"""for their discovery of fullerenes"""
284,Robert F.,Curl Jr.,1933-08-23,USA,male,1996,Chemistry,"""for their discovery of fullerenes"""
283,F. Sherwood,Rowland,1927-06-28,USA,male,1995,Chemistry,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone"""
282,Mario J.,Molina,1943-03-19,Mexico,male,1995,Chemistry,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone"""
281,Paul J.,Crutzen,1933-12-03,the Netherlands,male,1995,Chemistry,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone"""
280,George A.,Olah,1927-05-22,Hungary,male,1994,Chemistry,"""for his contribution to carbocation chemistry"""
279,Michael,Smith,1932-04-26,United Kingdom,male,1993,Chemistry,"""for his fundamental contributions to the establishment of oligonucleotide-based site-directed mutagenesis and its development for protein studies"""
278,Kary B.,Mullis,1944-12-28,USA,male,1993,Chemistry,"""for his invention of the polymerase chain reaction (PCR) method"""
277,Rudolph A.,Marcus,1923-07-21,Canada,male,1992,Chemistry,"""for his contributions to the theory of electron transfer reactions in chemical systems"""
276,Richard R.,Ernst,1933-08-14,Switzerland,male,1991,Chemistry,"""for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy"""
275,Elias James,Corey,1928-07-12,USA,male,1990,Chemistry,"""for his development of the theory and methodology of organic synthesis"""
274,Thomas R.,Cech,1947-12-08,USA,male,1989,Chemistry,"""for their discovery of catalytic properties of RNA"""
273,Sidney,Altman,1939-05-07,Canada,male,1989,Chemistry,"""for their discovery of catalytic properties of RNA"""
272,Hartmut,Michel,1948-07-18,West Germany (now Germany),male,1988,Chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre"""
271,Robert,Huber,1937-02-20,Germany,male,1988,Chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre"""
270,Johann,Deisenhofer,1943-09-30,Germany,male,1988,Chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre"""
269,Charles J.,Pedersen,1904-10-03,Korea (now South Korea),male,1987,Chemistry,"""for their development and use of molecules with structure-specific interactions of high selectivity"""
268,Jean-Marie,Lehn,1939-09-30,France,male,1987,Chemistry,"""for their development and use of molecules with structure-specific interactions of high selectivity"""
267,Donald J.,Cram,1919-04-22,USA,male,1987,Chemistry,"""for their development and use of molecules with structure-specific interactions of high selectivity"""
266,John C.,Polanyi,1929-01-23,Germany,male,1986,Chemistry,"""for their contributions concerning the dynamics of chemical elementary processes"""
265,Yuan T.,Lee,1936-11-19,Taiwan,male,1986,Chemistry,"""for their contributions concerning the dynamics of chemical elementary processes"""
264,Dudley R.,Herschbach,1932-06-18,USA,male,1986,Chemistry,"""for their contributions concerning the dynamics of chemical elementary processes"""
263,Jerome,Karle,1918-06-18,USA,male,1985,Chemistry,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures"""
262,Herbert A.,Hauptman,1917-02-14,USA,male,1985,Chemistry,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures"""
261,Bruce,Merrifield,1921-07-15,USA,male,1984,Chemistry,"""for his development of methodology for chemical synthesis on a solid matrix"""
260,Henry,Taube,1915-11-30,Canada,male,1983,Chemistry,"""for his work on the mechanisms of electron transfer reactions especially in metal complexes"""
259,Aaron,Klug,1926-08-11,Lithuania,male,1982,Chemistry,"""for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes"""
258,Roald,Hoffmann,1937-07-18,Poland (now Ukraine),male,1981,Chemistry,"""for their theories developed independently concerning the course of chemical reactions"""
257,Kenichi,Fukui,1918-10-04,Japan,male,1981,Chemistry,"""for their theories developed independently concerning the course of chemical reactions"""
255,Walter,Gilbert,1932-03-21,USA,male,1980,Chemistry,"""for their contributions concerning the determination of base sequences in nucleic acids"""
254,Paul,Berg,1926-06-30,USA,male,1980,Chemistry,"""for his fundamental studies of the biochemistry of nucleic acids with particular regard to recombinant-DNA"""
253,Georg,Wittig,1897-06-16,Germany,male,1979,Chemistry,"""for their development of the use of boron- and phosphorus-containing compounds respectively into important reagents in organic synthesis"""
252,Herbert C.,Brown,1912-05-22,United Kingdom,male,1979,Chemistry,"""for their development of the use of boron- and phosphorus-containing compounds respectively into important reagents in organic synthesis"""
251,Peter,Mitchell,1920-09-29,United Kingdom,male,1978,Chemistry,"""for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory"""
250,Ilya,Prigogine,1917-01-25,Russia,male,1977,Chemistry,"""for his contributions to non-equilibrium thermodynamics particularly the theory of dissipative structures"""
249,William,Lipscomb,1919-12-09,USA,male,1976,Chemistry,"""for his studies on the structure of boranes illuminating problems of chemical bonding"""
248,Vladimir,Prelog,1906-07-23,Austria-Hungary (now Bosnia and Herzegovina),male,1975,Chemistry,"""for his research into the stereochemistry of organic molecules and reactions"""
247,John,Cornforth,1917-09-07,Australia,male,1975,Chemistry,"""for his work on the stereochemistry of enzyme-catalyzed reactions"""
246,Paul J.,Flory,1910-06-19,USA,male,1974,Chemistry,"""for his fundamental achievements both theoretical and experimental in the physical chemistry of the macromolecules"""
245,Geoffrey,Wilkinson,1921-07-14,United Kingdom,male,1973,Chemistry,"""for their pioneering work performed independently on the chemistry of the organometallic so called sandwich compounds"""
244,Ernst Otto,Fischer,1918-11-10,Germany,male,1973,Chemistry,"""for their pioneering work performed independently on the chemistry of the organometallic so called sandwich compounds"""
243,William H.,Stein,1911-06-25,USA,male,1972,Chemistry,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule"""
242,Stanford,Moore,1913-09-04,USA,male,1972,Chemistry,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule"""
241,Christian,Anfinsen,1916-03-26,USA,male,1972,Chemistry,"""for his work on ribonuclease especially concerning the connection between the amino acid sequence and the biologically active conformation"""
240,Gerhard,Herzberg,1904-12-25,Germany,male,1971,Chemistry,"""for his contributions to the knowledge of electronic structure and geometry of molecules particularly free radicals"""
239,Luis,Leloir,1906-09-06,France,male,1970,Chemistry,"""for his discovery of sugar nucleotides and their role in the biosynthesis of carbohydrates"""
238,Odd,Hassel,1897-05-17,Norway,male,1969,Chemistry,"""for their contributions to the development of the concept of conformation and its application in chemistry"""
237,Derek,Barton,1918-09-08,United Kingdom,male,1969,Chemistry,"""for their contributions to the development of the concept of conformation and its application in chemistry"""
236,Lars,Onsager,1903-11-27,Norway,male,1968,Chemistry,"""for the discovery of the reciprocal relations bearing his name which are fundamental for the thermodynamics of irreversible processes"""
235,George,Porter,1920-12-06,United Kingdom,male,1967,Chemistry,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy"""
234,Ronald G.W.,Norrish,1897-11-09,United Kingdom,male,1967,Chemistry,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy"""
233,Manfred,Eigen,1927-05-09,Germany,male,1967,Chemistry,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy"""
232,Robert S.,Mulliken,1896-06-07,USA,male,1966,Chemistry,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method"""
231,Robert B.,Woodward,1917-04-10,USA,male,1965,Chemistry,"""for his outstanding achievements in the art of organic synthesis"""
230,Dorothy Crowfoot,Hodgkin,1910-05-12,Egypt,female,1964,Chemistry,"""for her determinations by X-ray techniques of the structures of important biochemical substances"""
229,Giulio,Natta,1903-02-26,Italy,male,1963,Chemistry,"""for their discoveries in the field of the chemistry and technology of high polymers"""
228,Karl,Ziegler,1898-11-26,Germany,male,1963,Chemistry,"""for their discoveries in the field of the chemistry and technology of high polymers"""
227,John C.,Kendrew,1917-03-24,United Kingdom,male,1962,Chemistry,"""for their studies of the structures of globular proteins"""
226,Max F.,Perutz,1914-05-19,Austria,male,1962,Chemistry,"""for their studies of the structures of globular proteins"""
225,Melvin,Calvin,1911-04-08,USA,male,1961,Chemistry,"""for his research on the carbon dioxide assimilation in plants"""
224,Willard F.,Libby,1908-12-17,USA,male,1960,Chemistry,"""for his method to use carbon-14 for age determination in archaeology geology geophysics and other branches of science"""
223,Jaroslav,Heyrovsky,1890-12-20,Austria-Hungary (now Czech Republic),male,1959,Chemistry,"""for his discovery and development of the polarographic methods of analysis"""
222,Frederick,Sanger,1918-08-13,United Kingdom,male,1958,Chemistry,"""for his work on the structure of proteins especially that of insulin"""
222,Frederick,Sanger,1918-08-13,United Kingdom,male,1980,Chemistry,"""for their contributions concerning the determination of base sequences in nucleic acids"""
221,Lord,Todd,1907-10-02,Scotland,male,1957,Chemistry,"""for his work on nucleotides and nucleotide co-enzymes"""
220,Nikolay,Semenov,1896-04-03,Russia,male,1956,Chemistry,"""for their researches into the mechanism of chemical reactions"""
219,Sir Cyril,Hinshelwood,1897-05-19,United Kingdom,male,1956,Chemistry,"""for their researches into the mechanism of chemical reactions"""
218,Vincent,du Vigneaud,1901-05-18,USA,male,1955,Chemistry,"""for his work on biochemically important sulphur compounds especially for the first synthesis of a polypeptide hormone"""
217,Linus,Pauling,1901-02-28,USA,male,1962,Peace,"""for his fight against the nuclear arms race between East and West"""
217,Linus,Pauling,1901-02-28,USA,male,1954,Chemistry,"""for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances"""
216,Hermann,Staudinger,1881-03-23,Germany,male,1953,Chemistry,"""for his discoveries in the field of macromolecular chemistry"""
215,Richard L.M.,Synge,1914-10-28,United Kingdom,male,1952,Chemistry,"""for their invention of partition chromatography"""
214,Archer J.P.,Martin,1910-03-01,United Kingdom,male,1952,Chemistry,"""for their invention of partition chromatography"""
213,Glenn T.,Seaborg,1912-04-19,USA,male,1951,Chemistry,"""for their discoveries in the chemistry of the transuranium elements"""
212,Edwin M.,McMillan,1907-09-18,USA,male,1951,Chemistry,"""for their discoveries in the chemistry of the transuranium elements"""
211,Kurt,Alder,1902-07-10,Prussia (now Poland),male,1950,Chemistry,"""for their discovery and development of the diene synthesis"""
210,Otto,Diels,1876-01-23,Germany,male,1950,Chemistry,"""for their discovery and development of the diene synthesis"""
209,William F.,Giauque,1895-05-12,Canada,male,1949,Chemistry,"""for his contributions in the field of chemical thermodynamics particularly concerning the behaviour of substances at extremely low temperatures"""
208,Arne,Tiselius,1902-08-10,Sweden,male,1948,Chemistry,"""for his research on electrophoresis and adsorption analysis especially for his discoveries concerning the complex nature of the serum proteins"""
207,Sir Robert,Robinson,1886-09-13,United Kingdom,male,1947,Chemistry,"""for his investigations on plant products of biological importance especially the alkaloids"""
206,Wendell M.,Stanley,1904-08-16,USA,male,1946,Chemistry,"""for their preparation of enzymes and virus proteins in a pure form"""
205,John H.,Northrop,1891-07-05,USA,male,1946,Chemistry,"""for their preparation of enzymes and virus proteins in a pure form"""
204,James B.,Sumner,1887-11-19,USA,male,1946,Chemistry,"""for his discovery that enzymes can be crystallized"""
203,Artturi,Virtanen,1895-01-15,Russian Empire (now Finland),male,1945,Chemistry,"""for his research and inventions in agricultural and nutrition chemistry especially for his fodder preservation method"""
202,Otto,Hahn,1879-03-08,Germany,male,1944,Chemistry,"""for his discovery of the fission of heavy nuclei"""
201,George,de Hevesy,1885-08-01,Austria-Hungary (now Hungary),male,1943,Chemistry,"""for his work on the use of isotopes as tracers in the study of chemical processes"""
200,Leopold,Ruzicka,1887-09-13,Austria-Hungary (now Croatia),male,1939,Chemistry,"""for his work on polymethylenes and higher terpenes"""
199,Adolf,Butenandt,1903-03-24,Germany,male,1939,Chemistry,"""for his work on sex hormones"""
198,Richard,Kuhn,1900-12-03,Austria-Hungary (now Austria),male,1938,Chemistry,"""for his work on carotenoids and vitamins"""
197,Paul,Karrer,1889-04-21,Russia,male,1937,Chemistry,"""for his investigations on carotenoids flavins and vitamins A and B2"""
196,Norman,Haworth,1883-03-19,United Kingdom,male,1937,Chemistry,"""for his investigations on carbohydrates and vitamin C"""
195,Peter,Debye,1884-03-24,the Netherlands,male,1936,Chemistry,"""for his contributions to our knowledge of molecular structure through his investigations on dipole moments and on the diffraction of X-rays and electrons in gases"""
194,Irène,Joliot-Curie,1897-09-12,France,female,1935,Chemistry,"""in recognition of their synthesis of new radioactive elements"""
193,Frédéric,Joliot,1900-03-19,France,male,1935,Chemistry,"""in recognition of their synthesis of new radioactive elements"""
192,Harold C.,Urey,1893-04-29,USA,male,1934,Chemistry,"""for his discovery of heavy hydrogen"""
191,Irving,Langmuir,1881-01-31,USA,male,1932,Chemistry,"""for his discoveries and investigations in surface chemistry"""
190,Friedrich,Bergius,1884-10-11,Germany (now Poland),male,1931,Chemistry,"""in recognition of their contributions to the invention and development of chemical high pressure methods"""
189,Carl,Bosch,1874-08-27,Germany,male,1931,Chemistry,"""in recognition of their contributions to the invention and development of chemical high pressure methods"""
188,Hans,Fischer,1881-07-27,Germany,male,1930,Chemistry,"""for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin"""
187,Hans,von Euler-Chelpin,1873-02-15,Germany,male,1929,Chemistry,"""for their investigations on the fermentation of sugar and fermentative enzymes"""
186,Arthur,Harden,1865-10-12,United Kingdom,male,1929,Chemistry,"""for their investigations on the fermentation of sugar and fermentative enzymes"""
185,Adolf,Windaus,1876-12-25,Germany,male,1928,Chemistry,"""for the services rendered through his research into the constitution of the sterols and their connection with the vitamins"""
184,Heinrich,Wieland,1877-06-04,Germany,male,1927,Chemistry,"""for his investigations of the constitution of the bile acids and related substances"""
183,The,Svedberg,1884-08-30,Sweden,male,1926,Chemistry,"""for his work on disperse systems"""
182,Richard,Zsigmondy,1865-04-01,Austrian Empire (now Austria),male,1925,Chemistry,"""for his demonstration of the heterogenous nature of colloid solutions and for the methods he used which have since become fundamental in modern colloid chemistry"""
181,Fritz,Pregl,1869-09-03,Austria-Hungary (now Slovenia),male,1923,Chemistry,"""for his invention of the method of micro-analysis of organic substances"""
180,Francis W.,Aston,1877-09-01,United Kingdom,male,1922,Chemistry,"""for his discovery by means of his mass spectrograph of isotopes in a large number of non-radioactive elements and for his enunciation of the whole-number rule"""
179,Frederick,Soddy,1877-09-02,United Kingdom,male,1921,Chemistry,"""for his contributions to our knowledge of the chemistry of radioactive substances and his investigations into the origin and nature of isotopes"""
178,Walther,Nernst,1864-06-25,Prussia (now Poland),male,1920,Chemistry,"""in recognition of his work in thermochemistry"""
177,Fritz,Haber,1868-12-09,Prussia (now Poland),male,1918,Chemistry,"""for the synthesis of ammonia from its elements"""
176,Richard,Willstätter,1872-08-13,Germany,male,1915,Chemistry,"""for his researches on plant pigments especially chlorophyll"""
175,Theodore W.,Richards,1868-01-31,USA,male,1914,Chemistry,"""in recognition of his accurate determinations of the atomic weight of a large number of chemical elements"""
174,Alfred,Werner,1866-12-12,France,male,1913,Chemistry,"""in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry"""
